genre,artist_name,track_name,track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
Alternative,The Driver Era,Scared of Heights,1VweSfm0wwEtukzAy9qps6,51,0.000987,0.563,232781,0.855,5.72E-06,C,0.124,-6.52,Major,0.067,141.884,4/4,0.476
Alternative,GRAACE,Last Night,0mGjx7RlO48qjGczwsfNu3,57,0.799,0.542,209360,0.317,0,C,0.0879,-10.278,Major,0.0452,85.904,4/4,0.224
Alternative,Matthew West,Broken Things,4v8GJxLdvUiN7R31cKcmNL,52,0.0498,0.533,187293,0.536,0,C,0.191,-7.255,Major,0.0322,110.573,4/4,0.246
Alternative,Dinosaur Jr.,Feel the Pain,28c4nfBHdb3xviamRCEsIe,57,0.00331,0.34,259600,0.804,0.0191,C,0.0727,-8.355,Major,0.0516,131.5,4/4,0.854
Alternative,UMI,Midnight Blues,5HYSOEDwblGTVSh88TZnet,54,0.965,0.763,147304,0.494,0.00173,B,0.173,-6.857,Minor,0.0487,88.011,4/4,0.347
Alternative,New Order,Age Of Consent - 2015 Remastered Version,2EEinN4Zk8MUv4OQuLsTBj,61,0.00101,0.372,315333,0.91,0.0944,D,0.13,-5.559,Major,0.0392,161.964,4/4,0.756
Alternative,Mac Ayres,Calvin's Joint,33VQJLL7QWS0LUuF7r39Rq,55,0.825,0.676,226299,0.656,0.0119,G#,0.118,-7.653,Major,0.211,94.383,4/4,0.283
Alternative,Linkin Park,By Myself,6UzeOH4bRPzKTo2wCXMZmC,58,0.0171,0.544,189800,0.935,0.00301,F#,0.297,-4.159,Minor,0.173,103.026,4/4,0.339
Alternative,Yuna,Pink Youth,2WwwfnTUm4yUK8stRMPd7V,56,0.239,0.732,240880,0.886,0.000308,F#,0.779,-5.445,Minor,0.0994,113.498,4/4,0.602
Alternative,Mac Ayres,Get to You Again,2n3ufKl2OG7Ul4G5cq35aq,54,0.199,0.499,267450,0.429,0.000311,D#,0.334,-10.288,Major,0.0495,117.751,4/4,0.277
Alternative,10 Years,Novacaine,0uyDAijTR0tOuH24hxDhE5,53,0.000106,0.444,169520,0.865,1.55E-05,B,0.0366,-2.433,Major,0.0464,188.036,4/4,0.74
Alternative,Queens of the Stone Age,Make It Wit Chu,0Cgd3CK6D2hhbwmLRvtscH,54,0.425,0.705,290493,0.811,6.15E-05,A,0.126,-5.201,Major,0.0285,91.974,4/4,0.519
Alternative,Gojira,Stranded,60fUDmIWuKhngaeBIVhqIV,60,9.59E-05,0.513,269533,0.88,0.00614,G,0.0824,-4.69,Minor,0.0309,92.358,4/4,0.495
Alternative,Ryan Stevenson,No Matter What (feat. Bart Millard),6NzqidHS9hPiEpbC5LEFl6,51,0.457,0.562,216653,0.537,0.000287,A,0.405,-6.58,Major,0.027,78.996,3/4,0.362
Alternative,Disturbed,The Night,4pADXqX5x76fDS8RmyvgwO,55,0.000426,0.448,286000,0.976,0.000182,C,0.0884,-3.649,Major,0.0749,184.076,4/4,0.585
Alternative,Two Door Cinema Club,Once,6zrlgQ8K3ZbXCRJFdB1hkE,55,0.00321,0.622,198988,0.869,0.000633,A,0.13,-6.303,Major,0.042,110.03,4/4,0.556
Alternative,Skillet,Falling Inside the Black,4AVxmpwfXH7p4YyTbg9nS4,54,0.00197,0.501,210027,0.942,0,E,0.182,-3.127,Minor,0.0905,92.967,4/4,0.461
Alternative,Spoon,No Bullets Spent,2atf946FbB7wpXr2Kwdx1t,58,0.163,0.764,220720,0.706,0.00047,G#,0.116,-3.97,Major,0.0598,129.491,4/4,0.826
Alternative,Summer Walker,BP,7B1c8GzIeRVfuU7pqgmBaR,51,0.729,0.355,109413,0.311,5.11E-05,G#,0.206,-11.543,Major,0.104,75.849,1/4,0.227
Alternative,Col3trane,Malibu Sleep,0cVquG5bipDxlQ8rLbX52d,56,0.399,0.882,189473,0.414,0.000256,B,0.11,-10.227,Major,0.234,114.075,4/4,0.527
Alternative,The Story So Far,Take Me as You Please,5JCD9hxovnHVF72WXt7App,52,0.00131,0.478,222869,0.61,0,F,0.211,-5.945,Major,0.0277,149.993,4/4,0.504
Alternative,Avenged Sevenfold,Critical Acclaim,4VymMhILk4DSwghPkLUPVS,56,0.000329,0.499,315173,0.966,6.10E-05,G,0.151,-4.679,Major,0.11,138.042,4/4,0.215
Alternative,Sum 41,45 (A Matter Of Time),1Ui8IrVBOuKXsGOVBi3wQY,56,9.67E-05,0.503,192039,0.897,0.000474,F#,0.0901,-5.213,Minor,0.0756,75.529,4/4,0.621
Alternative,System Of A Down,I-E-A-I-A-I-O,3RgDvs9Jpvn3kUuaTek1R5,52,0.000126,0.626,188600,0.791,0.0219,C,0.439,-2.734,Major,0.0721,133.204,4/4,0.433
Alternative,Madvillain,Accordion,5jAvbp8kEnRPToi4Bzcvzt,56,0.0243,0.578,118853,0.631,0,A,0.0665,-6.518,Minor,0.309,96.332,4/4,0.716
Alternative,dvsn,Hallucinations,0UE0RhnRaEYsiYgXpyLoZc,59,0.0681,0.765,246294,0.398,8.48E-06,G,0.14,-8.993,Minor,0.037,95.976,4/4,0.348
Alternative,Raveena,Sweet Time,3wv9jIR1DAGxTRMm1kH6GL,56,0.618,0.819,251433,0.363,0.00199,C,0.103,-9.466,Major,0.17,96.001,4/4,0.55
Alternative,Chris Cornell,Nearly Forgot My Broken Heart,7MjRtWS2teufvOiMM0BARZ,55,0.104,0.595,234427,0.792,3.29E-06,A,0.171,-5.426,Minor,0.0297,119.531,4/4,0.611
Alternative,Sturgill Simpson,Living the Dream,2eD05M0sROqhQpkQJ9ze8x,48,0.101,0.53,231640,0.504,0.000633,F,0.106,-6.71,Major,0.0251,77.295,4/4,0.56
Alternative,Disturbed,The Light,1MTELuKDa4b8VOHF97ffuY,55,0.00456,0.512,256853,0.968,1.24E-06,F#,0.115,-3.874,Major,0.0658,160.102,4/4,0.646
Alternative,X Ambassadors,Ahead Of Myself,5KrEN8aGZnvS2UU6molPFs,55,0.0014,0.587,223147,0.542,0,F,0.0906,-7.876,Major,0.034,89.991,4/4,0.371
Alternative,Godsmack,Whatever,6PHn6aXuM2FkzonGWJxY28,54,0.000145,0.543,206200,0.88,0.0532,F,0.333,-4.87,Major,0.121,122.129,4/4,0.606
Alternative,Switchfoot,Dare You To Move,4x3381mYJqptPqT6OKUfmu,56,0.00573,0.426,247893,0.881,0.0693,E,0.389,-4.526,Major,0.0404,139.986,4/4,0.259
Alternative,Linkin Park,Sorry for Now,34isqXjbTstbYwl2MfdzDq,59,0.00995,0.608,203653,0.584,0,C#,0.203,-6.652,Major,0.0352,94.956,4/4,0.251
Alternative,Slipknot,Surfacing,0iget4icTqUya9wtpvCTF2,58,0.000456,0.443,218093,0.993,0.0437,B,0.307,-4.517,Minor,0.101,106.875,4/4,0.276
Alternative,Our Lady Peace,Superman's Dead,1612JQ4JxS8bm5ky53N3bH,50,0.0104,0.247,255327,0.869,8.59E-06,C#,0.0954,-8.382,Major,0.0542,175.26,4/4,0.601
Alternative,TRUSTcompany,Downfall,76xddM2irVQCbuBoVbaElZ,54,0.000106,0.31,191373,0.94,2.21E-06,F#,0.205,-3.395,Major,0.106,128.682,5/4,0.454
Alternative,A Tribe Called Quest,Check the Rhime,4HfxDJ0uLHTLe0fZrx0MbQ,59,0.0502,0.881,216693,0.361,0.00458,B,0.246,-14.728,Minor,0.237,96.43,4/4,0.799
Alternative,Avenged Sevenfold,Not Ready to Die (From Call of the Dead) - Single Version,6haHIyPMUnVCZn6pHpyzM8,53,0.000178,0.434,425264,0.984,0.000226,A#,0.08,-6.201,Major,0.123,160.011,4/4,0.158
Alternative,Breaking Benjamin,Until The End,0ZEeEZnZ496lE6kN7bmSrp,53,0.000225,0.514,252800,0.932,0,C#,0.272,-4.397,Major,0.0688,134.048,4/4,0.453
Alternative,A Tribe Called Quest,Find a Way,2MAaiV0bbeq4FpSwPe2rR8,59,0.0352,0.773,203067,0.581,0,G#,0.485,-8.466,Major,0.432,94.093,4/4,0.711
Alternative,Puddle Of Mudd,Uh Oh,4RK9fDCNpy1hFgCV4fPdd2,48,0.00145,0.434,208413,0.818,0,B,0.0799,-3.905,Major,0.0578,172.061,4/4,0.598
Alternative,Radiohead,Exit Music (For a Film),4Na0siMtWOW9pJoWJ1Ponv,61,0.229,0.293,267187,0.276,0.119,G,0.167,-11.353,Major,0.0351,121.603,4/4,0.196
Alternative,Staind,For You,464HG7mt7NNKtKY0Hco8Y8,50,0.0603,0.318,206200,0.958,4.68E-06,A#,0.0981,-2.683,Major,0.442,163.089,4/4,0.3
Alternative,Summer Walker,Grave,6cZ7aS2UC3hfUyqJhwHb4G,55,0.0504,0.653,185172,0.468,7.90E-05,C#,0.372,-12.101,Major,0.0572,96.931,4/4,0.199
Alternative,Alice In Chains,"Down In A Hole - Live at the Majestic Theatre, Brooklyn, NY - April 1996",2yBAPa9HZj3P2szSaaj4k1,54,0.0883,0.554,346027,0.515,2.70E-05,F#,0.883,-8.534,Major,0.024,95.125,4/4,0.432
Alternative,MF DOOM,Doomsday,70We9AqHenA4jcmXmKzJnZ,57,0.105,0.852,298073,0.816,0,F#,0.0794,-7.809,Minor,0.319,95.415,4/4,0.849
Alternative,Phantogram,Into Happiness,5lIwTyrz9zw2f9yr1ckgex,56,0.00297,0.18,201093,0.798,9.44E-05,F,0.22,-4.149,Minor,0.0429,141.048,5/4,0.134
Alternative,Hollywood Undead,Lion,79CATxWpb9uezVeOIazKgs,59,0.00193,0.478,234933,0.898,0,F#,0.0703,-5.603,Major,0.106,168.953,4/4,0.536
Alternative,Gorillaz,Strobelite (feat. Peven Everett),6XGddj522FQRHXEhBtjiJu,55,0.0409,0.64,272667,0.864,1.55E-06,E,0.136,-4.909,Minor,0.0869,105.107,4/4,0.497
Alternative,Jakob Ogawa,Sunshine Girl - Demo,5bj2XmbAU0WCGI14P4LsON,53,0.203,0.656,128985,0.594,0.261,F#,0.376,-9.463,Major,0.0517,88.38,4/4,0.697
Alternative,Ravyn Lenae,4 Leaf Clover (feat. Steve Lacy),1To829onYmL63wLNtU7Zm8,55,0.0145,0.665,220101,0.537,0.00183,G,0.0663,-7.847,Major,0.132,154.385,3/4,0.836
Alternative,Gorillaz,Souk Eye,4fjzDf54eBNOlW45mNe14U,55,0.43,0.64,274760,0.853,0.711,D,0.156,-7.996,Minor,0.031,124.122,4/4,0.829
Alternative,Ari Lennox,I Been,4elUB6bs5rrPbqlajs1oYp,52,0.605,0.67,221441,0.262,0.000216,C#,0.162,-7.574,Major,0.117,125.815,4/4,0.516
Alternative,Trevor Daniel,For You,2IuiwVQPn4r3g2FR5mfv1R,52,0.0843,0.611,163500,0.667,6.02E-06,A#,0.09,-7.508,Minor,0.0626,159.876,4/4,0.349
Alternative,Raveena,Honey,6ohzjop0VYBRZ12ichlwg5,55,0.432,0.805,272331,0.27,0.00359,C#,0.0785,-14.967,Major,0.0514,129,4/4,0.369
Alternative,Breaking Benjamin,Give Me A Sign,6BWrIaoodtt7EX6kToWZw0,54,0.000472,0.223,257693,0.851,0,F#,0.0743,-3.6,Major,0.0579,156.727,4/4,0.435
Alternative,Mom Jeans.,Edward 40hands,3leYezEkKWsAY1SaWN0B4e,52,0.00446,0.426,266427,0.838,0.000105,A,0.0949,-7.214,Major,0.045,172.007,4/4,0.37
Alternative,3 Doors Down,Loser,1aC1IBAETh2XYGOE8kCC6t,54,0.0108,0.499,264800,0.88,2.76E-05,F#,0.226,-6.424,Minor,0.0654,147.899,4/4,0.39
Alternative,Teyana Taylor,Hurry,6NqbN00vLmWfrQSx2wjD4z,58,0.824,0.696,174200,0.463,0,G,0.104,-8.562,Major,0.126,81.35,4/4,0.53
Alternative,Domo Genesis,Coming Back,1WsRuvitfegWXQJKRgRZrj,53,0.16,0.514,161653,0.723,0,E,0.672,-8.748,Minor,0.406,89.14,4/4,0.587
Alternative,Moose Blood,Gum,1r1jsjelmYpyE8aBdPcHun,53,0.00848,0.501,181387,0.667,0,E,0.281,-6.196,Major,0.0284,82.522,4/4,0.283
Alternative,Soundgarden,New Damage - Live From The Artists Den,4G5y6bPDIiu2Tt7fTFDzI5,28,0.0759,0.366,402160,0.799,0.000574,G,0.928,-9.989,Major,0.0755,121.72,3/4,0.183
Alternative,System Of A Down,Psycho,6VzV6RI7641o57TuqfGRpj,59,0.00162,0.467,225893,0.67,0.0001,G,0.195,-4.063,Major,0.0663,146.223,4/4,0.457
Alternative,Evans Blue,Destroy The Obvious,5g0hXvfKYYZrEdnoCn1QQc,57,0.00019,0.447,228328,0.941,0.00425,D,0.315,-3.832,Major,0.0492,95.006,4/4,0.319
Alternative,Red Hot Chili Peppers,Road Trippin',7Gpr3kKk4BMgItz6UbI73q,63,0.28,0.378,204960,0.474,0.00138,E,0.117,-8.202,Minor,0.0271,102.379,4/4,0.38
Alternative,Halestorm,Love Bites (So Do I),5l3gAGbkXFfPWxh4a3J8mp,52,0.00127,0.542,191333,0.963,0.00134,D,0.253,-1.994,Minor,0.141,124.992,4/4,0.374
Alternative,Gorillaz,Superfast Jellyfish (feat. Gruff Rhys and De La Soul),1UJNbgfTzG1gZZTWFJdMf1,55,0.0598,0.705,174867,0.751,2.51E-06,G,0.907,-4.767,Major,0.287,80.727,4/4,0.819
Alternative,DaniLeigh,Lil Bebe - Bebecito Remix,558tnJm5He4f3aknOPXFAS,57,0.237,0.49,181573,0.725,0,F,0.134,-2.868,Minor,0.302,169.969,4/4,0.483
Alternative,Incubus,Are You In?,1MvJno497VkQR3RsiJcRVm,54,0.24,0.526,264200,0.587,0.243,D,0.886,-8.733,Major,0.039,93.986,4/4,0.364
Alternative,Yuna,Does She,3Pz9konqP1wwaXkNagNNT7,52,0.236,0.495,202080,0.437,0,B,0.068,-6.641,Minor,0.304,203.151,4/4,0.599
Alternative,Killswitch Engage,I Am Broken Too,52JWw1iMC0O6TXLHKLYi7e,51,3.10E-05,0.412,159160,0.962,0.00458,G,0.241,-6.813,Major,0.0535,75.028,4/4,0.633
Alternative,Chevelle,The Clincher,3tQ6LmYZeoJ4dwkZ3IGoSj,50,7.66E-05,0.263,223773,0.939,0.000364,C#,0.374,-4.648,Major,0.0834,175.293,4/4,0.408
Alternative,Electric Guest,This Head I Hold,1tzPSule9WZ9B8SujHv8fp,53,0.0255,0.596,175773,0.871,0.0101,D,0.249,-4.912,Minor,0.0375,80.939,4/4,0.961
Alternative,Starset,Carnivore,4j41Du0uMXJrfEY7Xe9CDO,50,0.002,0.328,262689,0.635,1.84E-05,E,0.108,-6.772,Major,0.0786,74.965,4/4,0.0484
Alternative,Generationals,"When They Fight, They Fight",0zqmyB1prgGGiOS10sjH8A,60,0.242,0.755,200213,0.898,0.000145,B,0.144,-2.051,Minor,0.0323,119.756,4/4,0.966
Alternative,The 1975,Settle Down,36YLqJHsNHHODwX5gDPEBb,51,0.00298,0.586,239853,0.954,0.000132,D,0.723,-5.293,Major,0.0492,107.087,4/4,0.84
Alternative,Icon For Hire,Make A Move,0FtD1ZukwCnuTfTNuwxrQM,54,0.00179,0.513,183813,0.83,0,F#,0.0512,-4.711,Minor,0.0721,82.982,4/4,0.704
Alternative,The Avett Brothers,No Hard Feelings,711WfDztCZpnmJg7Uvwod3,56,0.693,0.485,314680,0.324,2.37E-05,F,0.115,-8.185,Major,0.031,142.011,3/4,0.187
Alternative,Linkin Park,Sharp Edges,6c0I7CfL9ziGZN8yYkLppP,60,0.145,0.652,178200,0.714,0,C,0.154,-5.678,Major,0.0562,112.029,4/4,0.624
Alternative,Earl Sweatshirt,Ontheway!,4HJ4L8hpX9YjTwipKTYwaW,53,0.0219,0.319,101987,0.751,0.151,B,0.515,-2.801,Major,0.0619,69.79,4/4,0.474
Alternative,Black Veil Brides,Knives and Pens,29Od8h2a4HZyD0PZ8SkBo6,53,0.000337,0.421,255840,0.978,0.000299,D,0.0636,-4.664,Minor,0.0636,186.093,4/4,0.457
Alternative,Adelitas Way,Notorious,5PZo9NMyNLxOlpEFoYo611,55,0.000507,0.53,170177,0.967,0.205,C,0.0786,-2.108,Major,0.0657,99.962,4/4,0.642
Alternative,Jaguares,Te Lo Pido por Favor,6iRkrVOhCjgKFB2cBWnx4M,66,0.115,0.648,206133,0.659,0.000307,D,0.19,-6.369,Major,0.0259,106.196,4/4,0.532
Alternative,Fugazi,Waiting Room,5FFowl1Ve4S5OehL6OywSg,58,0.00401,0.616,173267,0.727,0.86,C#,0.157,-8.176,Minor,0.0365,92.259,4/4,0.54
Alternative,Cautious Clay,Stolen Moments,3z2yfA8yko5CE5QObwvSgG,52,0.829,0.434,137638,0.211,0,A#,0.104,-9.371,Major,0.0506,170.597,4/4,0.202
Alternative,Amber Mark,What If,3yhInewGeB4AzUJKyz3SUR,60,0.00868,0.725,215240,0.448,0.00526,C#,0.0574,-5.898,Major,0.0393,92.94,4/4,0.484
Alternative,Steve Lacy,Outro Freestyle/4ever,37wiLIV2spnGipM2NE81yX,50,0.0992,0.419,374352,0.587,1.81E-05,A,0.117,-6.198,Minor,0.0557,124.88,3/4,0.0767
Alternative,Ryan Trey,Break on Monday,6MkQb4AuZ28zJPPMyfCplO,52,0.852,0.425,264000,0.331,3.64E-05,F#,0.0971,-9.099,Major,0.0458,100.884,4/4,0.104
Alternative,Lord Finesse,Hip 2 Da Game,30eW6IlBK3wCwcB8TsPXua,60,0.031,0.769,243107,0.752,2.79E-06,B,0.0564,-6,Major,0.324,90.225,4/4,0.527
Alternative,Steven Curtis Chapman,Cinderella,1oj4KLsbYhvfHFnhdb3twP,51,0.641,0.351,265253,0.447,0,A#,0.164,-7.737,Major,0.0315,103.03,4/4,0.305
Alternative,Shaman's Harvest,In Chains,4PX6YOc2ysHxiBqwNNca2F,52,0.00334,0.464,249147,0.728,0,B,0.218,-5.127,Minor,0.0372,142.145,4/4,0.26
Alternative,Sebastian Mikael,Time,5NaM1Pvh51i5Ja5EMb7D31,53,0.452,0.549,210909,0.792,0,D#,0.0954,-6.279,Major,0.226,134.824,4/4,0.563
Alternative,Blood Orange,Hope,2QLNDKL7hZyh2OZ8UL9WrV,57,0.411,0.413,239768,0.227,0,F,0.0912,-10.871,Major,0.0756,86.35,4/4,0.354
Alternative,Tenacious D,Beelzeboss (The Final Showdown),0ffz9KBdCb7oJkSK0W7bbf,57,0.0149,0.47,335800,0.877,1.35E-06,D,0.171,-3.74,Major,0.208,130.709,4/4,0.433
Alternative,Nonpoint,Chaos And Earthquakes,2imkodSyg1hOZwZuE2fJdU,58,0.000417,0.524,225133,0.843,0.125,A#,0.375,-5.578,Minor,0.0536,85.993,4/4,0.212
Alternative,Red Hot Chili Peppers,Aeroplane,0VLdJcQUsqHBBwqPp4CIKJ,59,0.0446,0.639,285067,0.839,3.74E-06,F,0.468,-4.703,Major,0.0634,101.447,4/4,0.603
Alternative,Run The Jewels,Call Ticketron,4E9RsETCexFzZfSovxFksR,50,0.113,0.83,198640,0.655,0.000378,G,0.157,-9.948,Major,0.278,120.019,4/4,0.521
Alternative,Natalia Lafourcade,Hasta la Raíz,3lGMtkONrZdJ8kTCg6KIFf,67,0.201,0.585,221800,0.643,0.000306,D#,0.144,-8.392,Major,0.0395,152.98,3/4,0.592
Alternative,Soundgarden,Blind Dogs - Live From The Artists Den,6SZuGOj8i9JqHfGaYRkYWd,16,0.118,0.286,360767,0.599,0.00054,G,0.699,-11.605,Major,0.0491,155.518,4/4,0.281
Alternative,Bishop Briggs,Never Tear Us Apart,0zdzgfhY18Au7dD1hOrTrX,59,0.00643,0.372,194827,0.6,3.37E-05,E,0.139,-6.027,Minor,0.0351,188.96,3/4,0.0753
Alternative,Noah Slee,DGAF,7iiCkRk5dmaITzTqskI0om,57,0.227,0.804,196640,0.522,0.000171,A,0.077,-7.319,Minor,0.0485,134.168,4/4,0.243
Alternative,Dawes,Things Happen,2SYvX2G6D5SD6BpijIOBpG,58,0.387,0.522,243320,0.531,0,G,0.202,-7.78,Major,0.0293,79.252,4/4,0.761
Alternative,Days Of The New,Shelf In The Room,5UNoPMX7K2W769iQ4PDfOt,51,0.0349,0.621,283973,0.619,6.88E-05,F#,0.168,-9.047,Major,0.0264,128.967,4/4,0.325
Alternative,Evanescence,Lithium,5YaLFRpqpUzgLLDcukNn0H,57,0.214,0.483,224107,0.631,0,A#,0.0974,-3.826,Minor,0.0356,117.993,4/4,0.212
Alternative,Zayde Wølf,Hustler,0RmUjJteEkkF5kKdhEfwNe,55,0.0393,0.575,194772,0.857,0,B,0.0919,-4.288,Major,0.0456,81.999,4/4,0.888
Alternative,Majid Jordan,Spirit,6zVuBEErsYXr8jBrS4RiCW,55,0.375,0.638,251228,0.345,0,F,0.116,-9.048,Minor,0.0744,85.455,4/4,0.311
Alternative,Pop Evil,Take It All,0XNqkN0tn57270qeE5Shcf,55,0.000887,0.624,198542,0.916,0,G,0.0934,-4.931,Minor,0.0486,109.968,4/4,0.632
Alternative,Ari Lennox,Facetime,2q4cLqUTbjtvlXIcaa85TA,52,0.363,0.754,151674,0.504,2.51E-05,F#,0.0964,-7.174,Minor,0.0405,78.014,4/4,0.797
Alternative,Dread Mar I,Tu Sin Mi,0gWa0Y7I6Y78QWjuudv58R,68,0.143,0.803,245056,0.418,0,A,0.0524,-5.751,Minor,0.0318,83.965,4/4,0.784
Alternative,Shallow Side,Sound the Alarm,2aFsfzUuXuxDr4xo8ndfUt,49,1.65E-05,0.468,222733,0.819,4.51E-06,G#,0.0715,-3.855,Minor,0.0459,92.009,4/4,0.465
Alternative,Slipknot,The Heretic Anthem,3OYZWMm5m2DEwq2Tc1ukTh,59,0.000562,0.451,254000,0.993,0.00479,C#,0.152,-4.143,Major,0.185,100.827,4/4,0.14
Alternative,The Raconteurs,Only Child,5sN6T2PtafVYVH5DmEn7ar,52,0.0512,0.59,221082,0.519,0.00311,G,0.141,-8.986,Major,0.0259,73.462,4/4,0.362
Alternative,Phonte,Can We,2sTeopW9eWJkEQhOnRmfB9,54,0.688,0.445,261909,0.583,0.0079,C,0.0614,-10.219,Minor,0.0535,94.764,4/4,0.298
Alternative,Ro James,Permission,3gx6E5B42WHKf5agVWQAf2,53,0.195,0.663,281512,0.481,6.70E-05,F#,0.0836,-4.121,Minor,0.0545,75.523,4/4,0.306
Alternative,for KING & COUNTRY,Pioneers,2fOs1YeQPjNEIZgLbI80h5,54,0.386,0.475,323947,0.385,0.00348,F,0.0968,-9.966,Minor,0.028,99.997,4/4,0.0845
Alternative,Omar Apollo,Today (feat. Teo Halm),1fZeK4F1yZkVrEOb9ILaax,53,0.0704,0.837,194000,0.462,0.0165,G#,0.24,-7.817,Minor,0.0331,102.048,4/4,0.761
Alternative,Limp Bizkit,Nookie,1TEZWG1FdjzDdercCguTwj,61,0.00237,0.548,289560,0.926,0.163,B,0.712,-5.967,Major,0.0907,97.55,4/4,0.294
Alternative,Bishop Briggs,Dark Side,6FFrva3VXMwabDvuHkX4ZU,57,0.611,0.714,208773,0.549,1.18E-06,A,0.0887,-5.982,Major,0.0655,138.07,4/4,0.132
Alternative,Lecrae,Blessings,56vMywhKow2JM8lW6iLn7x,52,0.00373,0.753,231053,0.609,0,C,0.347,-4.381,Major,0.117,140.304,4/4,0.439
Alternative,Amber Mark,Lose My Cool,3G9zeErd0kMx012kmYUrm7,60,0.579,0.733,214578,0.474,0.000272,D#,0.087,-8.024,Major,0.0439,102.976,4/4,0.328
Alternative,The Avalanches,Because I’m Me,3f3HHRPF5vAo90GwdpDMaQ,53,0.0491,0.472,252800,0.805,0.0162,G#,0.337,-5.793,Major,0.086,94.922,4/4,0.512
Alternative,The Black Keys,Weight of Love,3xMQOd1C3TXsjQ3pmzOmkC,58,0.03,0.282,410187,0.547,0.888,D,0.104,-8.621,Major,0.0322,151.468,4/4,0.133
Alternative,In This Moment,Big Bad Wolf,0QB98b4YFxtW4NQ9narHQM,53,0.00122,0.552,310267,0.987,0.000279,B,0.669,-3.642,Major,0.148,89.986,4/4,0.272
Alternative,Killswitch Engage,This Fire,07ceEXOyS7ghQkyCOycXwP,58,1.56E-05,0.447,189667,0.993,0.027,G,0.474,-3.022,Major,0.111,140.018,4/4,0.108
Alternative,DAMIAN,Light,2IYMqudq12LFX3lr1Dmg3W,48,0.492,0.54,236061,0.453,5.06E-05,A,0.0974,-8.405,Major,0.0341,140.053,4/4,0.174
Alternative,Two Door Cinema Club,Sun,5saMo1BtSHW111VrurVHe8,57,0.00927,0.65,187720,0.528,0.000419,E,0.111,-5.642,Minor,0.0288,96.967,4/4,0.595
Alternative,Big Daddy Weave,Overwhelmed,0UcyrdirFfmpzEKQJ47Ixr,50,0.0752,0.527,329027,0.639,0,C,0.105,-6.828,Major,0.0386,148.015,3/4,0.197
Alternative,The Naked And Famous,Punching In A Dream,5PtEpuVX03k9bOUwilL5EO,57,0.00201,0.473,238133,0.883,0.000967,F#,0.142,-3.65,Major,0.047,115.048,4/4,0.164
Alternative,Mac Ayres,Something to Feel,1IRELSd0k5ycjtvPUlUEXI,54,0.874,0.754,213535,0.525,1.95E-05,D#,0.117,-10.004,Major,0.0897,72.276,4/4,0.57
Alternative,Marcy Playground,Sex And Candy,3hAaCXvutknQugsPFogh8H,51,0.046,0.55,172486,0.702,1.40E-06,B,0.119,-5.693,Minor,0.0281,159.968,4/4,0.515
Alternative,Emotional Oranges,Corners Of My Mind,0wdMcK7ejJRdi2AiY2wLGk,53,0.416,0.677,212867,0.594,0.0372,C,0.141,-8.081,Minor,0.0338,117.032,4/4,0.212
Alternative,Shinedown,BLACK SOUL,5ry1GWOraVbudUG4Rn9dHu,53,0.00018,0.448,203307,0.927,0.00676,F#,0.0822,-3.244,Major,0.061,174.079,4/4,0.687
Alternative,Theory of a Deadman,All or Nothing,2ejt6exJRE2bXPfp37Xi8w,52,0.0289,0.419,210560,0.785,0,A#,0.0799,-4.483,Minor,0.0313,152.053,4/4,0.332
Alternative,Matt Redman,"10,000 Reasons (Bless The Lord) [Radio Version] - Radio Version/Live",2MobJagQB0dGJoRqI8OT0m,56,0.0839,0.459,256933,0.561,0,G,0.0998,-7.091,Major,0.0271,144.784,4/4,0.306
Alternative,Breaking Benjamin,Had Enough,7u93rCmIM9mBoT4mvfUBTZ,53,1.68E-05,0.289,228213,0.955,3.57E-05,C,0.152,-2.76,Minor,0.0966,163.947,4/4,0.252
Alternative,BANKS,Beggin For Thread,4PvD06Pmbm2rHG2JjSlElF,58,0.00101,0.597,249740,0.696,0.0735,F,0.255,-6.196,Minor,0.0278,107.96,4/4,0.397
Alternative,Chevelle,Closure,3wwoB2eYeGnuOSuIYqXEdl,50,0.00087,0.289,251800,0.736,0.00395,B,0.0636,-3.38,Minor,0.0369,152.158,3/4,0.13
Alternative,Casting Crowns,East To West,1wV6lCsV2PCeVZlyGTkVPt,52,0.165,0.46,266107,0.511,0,F#,0.122,-6.125,Minor,0.0274,72.934,4/4,0.324
Alternative,TWENTY88,Déjà vu,6amzJ3wmEDf7e5tHAndZmn,54,0.16,0.552,251907,0.603,0,G#,0.088,-8.948,Major,0.168,123.709,4/4,0.382
Alternative,Five Finger Death Punch,Cold,55LUubN7TG6DhcXAvIO8sm,50,0.0127,0.478,227699,0.828,0,D#,0.277,-4.526,Minor,0.0462,144.049,4/4,0.437
Alternative,The Wallflowers,Three Marlenas,6iPZEvHsTanHMOtjyJWMEm,57,0.0154,0.619,299440,0.584,2.47E-05,G#,0.0873,-10.742,Major,0.0255,107.28,4/4,0.577
Alternative,Brent Faiyaz,Fuck The World (Summer in London),2LHRwhsMByGIVTtHxlOJg2,47,0.872,0.632,216400,0.294,0.0112,F#,0.118,-14.349,Major,0.238,149.989,4/4,0.247
